,Category,Brand,Line Up
1663,4,0,13
1664,4,0,13
1665,4,0,13
1666,4,0,13
1667,4,0,13
1668,4,0,13
1669,4,0,13
1670,4,0,13
1671,4,0,13
1672,4,0,13
1673,4,0,13
1674,4,0,13
1675,4,0,13
1676,4,0,13
1677,4,0,13
1678,4,0,13
1679,4,0,14
1680,4,0,14
1681,4,0,14
1682,4,0,14
1683,4,0,14
1684,4,0,14
1685,4,0,14
1686,4,0,14
1687,4,0,14
1688,4,0,14
1689,4,0,14
1690,4,0,14
1691,4,0,14
1692,4,0,14
1693,4,0,14
1694,4,0,14
1695,4,0,14
1696,4,0,14
1697,4,0,14
1698,4,0,14
1699,4,0,14
1700,4,0,14
1701,4,0,14
1702,4,0,14
1703,4,0,14
1704,4,0,14
1705,4,0,14
1706,4,0,14
1707,4,0,14
1708,4,0,14
1709,4,0,14
1710,4,0,14
1711,4,0,14
1712,4,0,14
1713,4,0,14
1714,4,0,15
1715,4,0,15
1716,4,0,15
1717,4,0,15
1718,4,0,15
1719,4,0,15
1720,4,0,15
1721,4,0,15
1722,4,0,15
1723,4,0,15
1724,4,0,15
1725,4,0,15
1726,4,0,15
1727,4,0,15
1728,4,0,15
1729,4,0,15
1730,4,0,15
1731,4,0,15
1732,4,0,15
1733,4,0,15
1734,4,0,15
1735,4,0,15
1736,4,0,15
1737,4,0,15
1738,4,0,15
1739,4,0,15
1740,4,0,15
1741,4,0,15
1742,4,0,15
1743,4,0,15
1744,4,0,15
1745,4,0,15
1746,4,0,15
1747,4,0,15
1748,4,0,15
1749,4,0,15
1750,4,0,15
1751,4,0,15
1752,4,0,15
1753,4,0,15
1754,4,0,15
1755,4,0,15
1756,6,1,16
1757,6,1,16
1758,6,1,16
1759,6,1,16
1760,6,1,16
1761,6,1,16
1762,6,1,16
1763,6,1,16
1764,6,1,16
1765,6,1,16
1766,6,1,16
1767,6,1,16
1768,6,1,16
1769,6,1,16
1770,6,1,16
1771,6,1,16
1772,6,1,16
1773,6,1,16
1774,6,1,16
1775,6,1,16
1776,6,1,16
1777,6,1,16
1778,6,1,16
1779,6,1,16
1780,6,1,16
1781,6,1,16
1782,6,1,16
1783,6,1,16
1784,6,1,16
1785,6,1,16
1786,6,1,17
1787,6,1,17
1788,6,1,17
1789,6,1,17
1790,6,1,17
1791,6,1,17
1792,6,1,17
1793,6,1,17
1794,6,1,17
1795,6,1,17
1796,6,1,17
1797,6,1,17
1798,6,1,17
1799,6,1,17
1800,6,1,17
1801,6,1,17
1802,6,1,17
1803,6,1,17
1804,6,1,17
1805,6,1,17
1806,6,1,17
1807,6,1,17
1808,6,1,17
1809,6,1,18
1810,6,1,18
1811,6,1,18
1812,6,1,18
1813,6,1,18
1814,6,1,18
1815,6,1,18
1816,6,1,18
1817,6,1,18
1818,6,1,18
1819,6,1,18
1820,6,1,18
1821,6,1,18
1822,6,1,18
1823,6,1,18
1824,6,1,18
1825,6,1,18
1826,6,1,18
1827,6,1,18
1828,6,1,18
1829,6,1,19
1830,6,1,19
1831,6,1,19
1832,6,1,19
1833,6,1,19
1834,6,1,19
1835,6,1,19
1836,6,1,19
1837,6,1,19
1838,6,1,19
1839,6,1,19
1840,6,1,19
1841,6,1,19
1842,6,1,19
1843,6,1,19
1844,6,1,19
1845,6,1,19
1846,6,1,19
1847,6,1,19
1848,6,1,19
1849,6,1,19
1850,6,1,19
1851,6,1,19
1852,6,1,19
1853,6,1,19
1854,6,1,19
1855,6,1,19
1856,6,1,19
1857,6,1,19
1858,6,1,19
1859,6,1,20
1860,6,1,20
1861,6,1,20
1862,6,1,20
1863,6,1,20
1864,6,1,20
1865,6,1,20
1866,6,1,20
1867,6,1,20
1868,6,1,20
1869,6,1,20
1870,6,1,20
1871,6,1,20
1872,6,1,20
1873,6,1,20
1874,6,1,20
1875,6,1,20
1876,6,1,20
1877,6,1,20
1878,6,1,20
1879,6,1,20
1880,6,1,20
1881,6,1,21
1882,6,1,21
1883,6,1,22
1884,6,1,22
1885,6,1,22
1886,6,1,22
1887,6,1,22
1888,6,1,22
1889,6,1,22
1890,6,1,22
1891,6,1,22
1892,6,1,22
1893,6,1,22
1894,6,1,22
1895,6,1,22
1896,6,1,22
1897,6,1,22
1898,6,1,22
1899,6,1,22
1900,6,1,22
1901,6,1,22
1902,6,1,22
1903,6,1,22
1904,6,1,22
1905,6,1,22
1906,6,1,22
1907,6,1,23
1908,6,1,23
1909,6,1,23
1910,6,1,23
1911,6,1,23
1912,6,1,23
1913,6,1,23
1914,6,1,23
1915,6,1,23
1916,6,1,23
1917,6,1,23
1918,6,1,23
1919,6,1,23
1920,6,1,23
1921,6,1,23
1922,6,1,23
1923,6,1,23
1924,6,1,23
1925,6,1,23
1926,6,1,24
1927,6,1,24
1928,6,1,24
1929,6,1,24
1930,6,1,24
1931,6,1,24
1932,6,1,24
1933,6,1,25
1934,6,1,25
1935,6,1,25
1936,6,1,25
1937,6,1,25
1938,6,1,25
1939,6,1,25
1940,6,1,25
1941,6,1,25
1942,6,1,25
1943,6,1,25
1944,6,1,25
1945,6,1,25
1946,6,1,25
1947,6,1,25
1948,6,1,25
1949,6,1,25
1950,6,1,25
1951,6,1,25
1952,6,1,25
1953,6,1,25
1954,6,1,25
1955,6,1,25
1956,6,1,25
1957,6,1,25
1958,6,1,26
1959,6,1,26
1960,6,1,26
1961,6,1,26
1962,6,1,26
1963,6,1,26
1964,6,1,26
1965,6,1,26
1966,6,1,26
1967,6,1,26
1968,6,1,26
1969,6,1,26
1970,6,1,26
1971,6,1,26
1972,6,1,26
1973,6,1,26
1974,6,1,26
1975,6,1,26
1976,6,1,26
1977,6,1,26
1978,6,1,26
1979,6,1,26
1980,6,1,26
1981,6,1,26
1982,6,1,26
1983,6,1,26
1984,6,1,26
1985,6,1,26
1986,6,1,26
1987,6,1,26
1988,6,1,26
1989,6,1,26
1990,6,1,26
1991,6,1,26
1992,6,1,26
1993,6,1,26
1994,6,1,27
1995,6,1,27
1996,6,1,27
1997,6,1,27
1998,6,1,27
1999,6,1,27
2000,6,1,27
2001,6,1,27
2002,6,1,27
2003,6,1,27
2004,6,1,27
2005,6,1,27
2006,6,1,27
2007,6,1,27
2008,6,1,27
2009,6,1,27
2010,6,1,27
2011,6,1,27
2012,6,1,27
2013,6,1,27
2014,6,1,27
2015,6,1,27
2016,6,1,27
2017,6,1,27
2018,6,1,27
2019,6,1,27
2020,6,1,27
2021,6,1,27
2022,6,1,27
2023,6,1,27
2024,6,1,27
2025,6,1,27
2026,6,1,27
2027,6,1,27
2028,6,1,27
2029,6,1,27
2030,6,1,28
2031,6,1,28
2032,6,1,28
2033,6,1,28
2034,6,1,28
2035,6,1,28
2036,6,1,28
2037,6,1,28
2038,6,1,28
2039,6,1,28
2040,6,1,28
2041,6,1,28
2042,6,1,28
2043,6,1,28
2044,6,1,28
2045,6,1,28
2046,6,1,28
2047,6,1,28
2048,6,1,28
2049,6,1,28
2050,6,1,28
2051,6,1,28
2052,6,1,29
2053,6,1,29
2054,6,1,29
2055,6,1,29
2056,6,1,29
2057,6,1,29
2058,6,1,29
2059,6,1,29
2060,6,1,29
2061,6,1,29
2062,6,1,29
2063,6,1,29
2064,6,1,29
2065,6,1,29
2066,6,1,29
2067,6,1,29
2068,6,1,29
2069,6,1,29
2070,6,1,29
2071,6,1,29
2072,6,1,30
2073,6,1,30
2074,6,1,30
2075,6,1,30
2076,6,1,30
2077,6,1,30
2078,6,1,30
2079,6,1,30
2080,6,1,30
2081,6,1,30
2082,6,1,30
2083,6,1,30
2084,6,1,30
2085,6,1,30
2086,6,1,30
2087,6,1,30
2088,6,1,30
2089,6,1,30
2090,6,1,30
2091,6,1,30
2092,6,1,30
2093,6,1,30
2094,6,1,30
2095,6,1,30
2096,6,1,30
2097,6,1,30
2098,6,1,30
2099,6,1,30
2100,6,1,30
2101,6,1,30
2102,6,1,30
2103,6,1,30
2104,6,1,30
2105,6,1,30
2106,6,1,30
2107,6,1,30
2108,6,1,31
2109,6,1,31
2110,6,1,31
2111,6,1,31
2112,6,1,31
2113,6,1,31
2114,6,1,31
2115,6,1,31
2116,6,1,31
2117,6,1,31
2118,6,1,31
2119,6,1,32
2120,6,1,32
2121,6,1,32
2122,6,1,32
2123,6,1,32
2124,6,1,32
2125,6,1,32
2126,6,1,32
2127,6,1,32
2128,6,1,32
2129,6,1,32
2130,6,1,32
2131,6,1,32
2132,6,1,32
2133,6,1,32
2134,6,1,32
2135,6,1,32
2136,6,1,32
2137,6,1,32
2138,6,1,32
2139,6,1,32
2140,6,1,32
2141,6,1,32
2142,6,1,32
2143,6,1,32
2144,6,1,32
2145,6,1,33
2146,6,1,33
2147,6,1,33
2148,6,1,33
2149,6,1,33
2150,6,1,33
2151,6,1,33
2152,6,1,33
2153,6,1,33
2154,6,1,33
2155,6,1,33
2156,6,1,33
2157,6,1,33
2158,6,1,33
2159,6,1,33
2160,6,1,33
2161,6,1,33
2162,6,1,33
2163,6,1,33
2164,6,1,33
2165,6,1,33
2166,6,1,33
2167,5,2,34
2168,5,2,34
2169,5,2,34
2170,5,2,34
2171,5,2,34
2172,5,2,34
2173,5,2,34
2174,5,2,34
2175,5,2,34
2176,5,2,34
2177,5,2,34
2178,5,2,34
2179,5,2,34
2180,5,2,34
2181,5,2,34
2182,5,2,34
2183,5,2,34
2184,5,2,34
2185,5,2,34
2186,5,2,34
2187,5,2,34
2188,5,2,34
2189,5,2,34
2190,5,2,34
2191,5,2,34
2192,5,2,34
2193,5,2,34
2194,5,2,34
2195,5,2,34
2196,5,2,34
2197,5,2,34
2198,5,2,34
2199,5,2,34
2200,5,2,34
2201,5,2,34
2202,5,2,34
2203,5,2,34
2204,5,2,34
2205,5,2,34
2206,7,3,35
2207,7,3,35
2208,7,3,35
2209,7,3,35
2210,7,3,35
2211,7,3,35
2212,7,3,35
2213,7,3,35
2214,7,3,35
2215,7,3,35
2216,7,3,35
2217,7,3,35
2218,7,3,35
2219,7,3,35
2220,7,3,35
2221,7,3,35
2222,7,3,35
2223,7,3,35
2224,7,3,35
2225,7,3,35
2226,7,3,35
2227,7,3,35
2228,7,3,35
2229,7,3,35
2230,7,3,35
2231,7,3,35
2232,7,3,35
2233,7,3,35
2234,7,3,35
2235,7,3,35
2236,7,3,35
2237,7,3,35
2238,7,3,35
2239,7,3,35
2240,7,3,35
2241,7,3,35
2242,7,3,35
2243,7,3,35
2244,7,3,35
2245,7,3,35
2246,7,3,36
2247,7,3,36
2248,7,3,36
2249,7,3,36
2250,7,3,36
2251,7,3,36
2252,7,3,36
2253,7,3,36
2254,7,3,36
2255,7,3,36
2256,7,3,36
2257,7,3,36
2258,7,3,36
2259,7,3,36
2260,7,3,36
2261,7,3,36
2262,7,3,36
2263,7,3,36
2264,7,3,36
2265,7,3,36
2266,7,3,36
2267,7,3,36
2268,7,3,36
2269,7,3,36
2270,7,3,36
2271,7,3,36
2272,7,3,36
2273,7,3,36
2274,7,3,36
2275,7,3,36
2276,7,3,36
2277,7,3,36
2278,7,3,36
2279,7,3,36
2280,7,3,36
2281,7,3,36
2282,7,3,36
2283,7,3,36
2284,7,3,36
2285,7,3,36
2286,7,3,37
2287,7,3,37
2288,7,3,37
2289,7,3,37
2290,7,3,37
2291,7,3,37
2292,7,3,37
2293,7,3,37
2294,7,3,37
2295,7,3,37
2296,7,3,37
2297,7,3,37
2298,7,3,37
2299,7,3,37
2300,7,3,37
2301,7,3,37
2302,7,3,37
2303,7,3,37
2304,7,3,37
2305,7,3,37
2306,7,3,37
2307,7,3,37
2308,7,3,37
2309,7,3,37
2310,7,3,37
2311,7,3,37
2312,7,3,37
2313,7,3,37
2314,7,3,37
2315,7,3,37
2316,7,3,37
2317,7,3,37
2318,7,3,37
2319,7,3,37
2320,7,3,37
2321,7,3,37
2322,7,3,37
2323,7,3,37
2324,7,3,37
2325,7,3,37
2326,7,3,37
2327,7,3,37
2328,7,3,37
2329,7,3,37
2330,7,3,37
2331,7,3,38
2332,7,3,38
2333,7,3,38
2334,7,3,38
2335,7,3,38
2336,7,3,38
2337,7,3,38
2338,7,3,38
2339,7,3,38
2340,7,3,38
2341,7,3,38
2342,7,3,38
2343,7,3,38
2344,7,3,38
2345,7,3,38
2346,7,3,38
2347,7,3,38
2348,7,3,38
2349,7,3,38
2350,7,3,38
2351,7,3,38
2352,7,3,38
2353,7,3,38
2354,7,3,38
2355,7,3,38
2356,7,3,38
2357,7,3,38
2358,7,3,38
2359,7,3,38
2360,7,3,38
2361,7,3,38
2362,7,3,38
2363,7,3,38
2364,7,3,38
2365,7,3,38
2366,7,3,38
2367,7,3,38
2368,7,3,38
2369,7,3,38
2370,7,3,38
2371,7,3,38
2372,7,3,38
2373,7,3,38
2374,7,3,38
2375,7,3,38
2376,7,3,39
2377,7,3,39
2378,7,3,39
2379,7,3,39
2380,7,3,39
2381,7,3,39
2382,7,3,39
2383,7,3,39
2384,7,3,39
2385,7,3,39
2386,7,3,39
2387,7,3,39
2388,7,3,39
2389,7,3,39
2390,7,3,39
2391,7,3,39
2392,7,3,39
2393,7,3,39
2394,7,3,39
2395,7,3,39
2396,7,3,39
2397,7,3,39
2398,7,3,39
2399,7,3,39
2400,7,3,39
2401,7,3,39
2402,7,3,39
2403,7,3,39
2404,7,3,39
2405,7,3,39
2406,7,3,39
2407,7,3,39
2408,7,3,40
2409,7,3,40
2410,7,3,40
2411,7,3,40
2412,7,3,40
2413,7,3,40
2414,7,3,40
2415,7,3,40
2416,7,3,40
2417,7,3,40
2418,7,3,40
2419,7,3,40
2420,7,3,40
2421,7,3,40
2422,7,3,40
2423,7,3,40
2424,7,3,40
2425,7,3,40
2426,7,3,40
2427,7,3,40
2428,7,3,40
2429,7,3,40
2430,7,3,40
2431,7,3,40
2432,7,3,40
2433,7,3,40
2434,7,3,40
2435,7,3,40
2436,7,3,40
2437,7,3,40
2438,7,3,40
2439,7,3,40
2440,7,3,40
2441,7,3,40
2442,7,3,40
2443,7,3,40
2444,7,3,40
2445,7,3,40
2446,7,3,40
2447,7,3,40
2448,7,3,41
2449,7,3,41
2450,7,3,41
2451,7,3,41
2452,7,3,41
2453,7,3,41
2454,7,3,41
2455,7,3,41
2456,7,3,41
2457,7,3,41
2458,7,3,41
2459,7,3,41
2460,7,3,41
2461,7,3,41
2462,7,3,41
2463,7,3,41
2464,7,3,41
2465,7,3,41
2466,7,3,41
2467,7,3,41
2468,7,3,41
2469,7,3,41
2470,7,3,41
2471,7,3,41
2472,7,3,41
2473,7,3,41
2474,7,3,41
2475,7,3,41
2476,7,3,41
2477,7,3,41
2478,7,3,41
2479,7,3,41
2480,7,3,42
2481,7,3,42
2482,7,3,42
2483,7,3,42
2484,7,3,42
2485,7,3,42
2486,7,3,42
2487,7,3,42
2488,7,3,42
2489,7,3,42
2490,7,3,42
2491,7,3,42
2492,7,3,42
2493,7,3,42
2494,7,3,42
2495,7,3,42
2496,7,3,42
2497,7,3,42
2498,7,3,42
2499,7,3,42
2500,7,3,42
2501,7,3,42
2502,7,3,42
2503,7,3,42
2504,7,3,42
2505,7,3,42
2506,7,3,42
2507,7,3,42
2508,7,3,42
2509,7,3,42
2510,7,3,42
2511,7,3,42
2512,7,3,42
2513,7,3,42
2514,7,3,42
2515,7,3,42
2516,7,3,42
2517,7,3,42
2518,7,3,42
2519,7,3,43
2520,7,3,43
2521,7,3,43
2522,7,3,43
2523,7,3,43
2524,7,3,43
2525,7,3,43
2526,7,3,43
2527,7,3,43
2528,7,3,43
2529,7,3,43
2530,7,3,43
2531,7,3,43
2532,7,3,43
2533,7,3,43
2534,7,3,43
2535,7,3,43
2536,7,3,43
2537,7,3,43
2538,7,3,43
2539,7,3,43
2540,7,3,43
2541,7,3,43
2542,7,3,43
2543,7,3,43
2544,7,3,43
2545,7,3,43
2546,7,3,43
2547,7,3,43
2548,7,3,43
2549,7,3,43
2550,7,3,43
2551,7,3,43
2552,7,3,43
2553,7,3,43
2554,7,3,43
2555,7,3,43
2556,7,3,43
2557,7,3,43
2558,7,3,43
2559,7,3,43
2560,7,3,43
2561,7,3,43
2562,7,3,43
2563,7,3,43
2564,7,3,44
2565,7,3,44
2566,7,3,44
2567,7,3,44
2568,7,3,44
2569,7,3,44
2570,7,3,44
2571,7,3,44
2572,7,3,44
2573,7,3,44
2574,7,3,44
2575,7,3,44
2576,7,3,44
2577,7,3,44
2578,7,3,44
2579,7,3,44
2580,7,3,44
2581,7,3,44
2582,7,3,44
2583,7,3,44
2584,7,3,44
2585,7,3,44
2586,7,3,44
2587,7,3,44
2588,7,3,44
2589,7,3,44
2590,7,3,44
2591,7,3,44
2592,7,3,44
2593,7,3,44
2594,7,3,44
2595,7,3,45
2596,7,3,45
2597,7,3,45
2598,7,3,45
2599,7,3,45
2600,7,3,45
2601,7,3,45
2602,7,3,45
2603,7,3,45
2604,7,3,45
2605,7,3,45
2606,7,3,45
2607,7,3,45
2608,7,3,45
2609,7,3,45
2610,7,3,45
2611,7,3,45
2612,7,3,45
2613,7,3,45
2614,7,3,45
2615,7,3,45
2616,7,3,45
2617,7,3,45
2618,7,3,45
2619,7,3,45
2620,7,3,45
2621,7,3,45
2622,7,3,45
2623,1,4,46
2624,1,4,46
2625,1,4,46
2626,1,4,46
2627,1,4,46
2628,1,4,46
2629,1,4,46
2630,1,4,46
2631,1,4,46
2632,1,4,46
2633,1,4,46
2634,1,4,46
2635,1,4,46
2636,1,4,46
2637,1,4,46
2638,1,4,46
2639,1,4,46
2640,1,4,46
2641,1,4,46
2642,1,4,46
2643,1,4,46
2644,1,4,46
2645,1,4,46
2646,1,4,46
2647,1,4,46
2648,1,4,46
2649,1,4,46
2650,1,4,46
2651,1,4,46
2652,1,4,46
2653,1,4,46
2654,1,4,46
2655,1,4,46
2656,1,4,46
2657,1,4,46
2658,1,4,46
2659,1,4,46
2660,1,4,46
2661,1,4,46
2662,1,4,46
2663,1,4,46
2664,1,4,46
2665,1,4,46
2666,1,4,46
2667,1,4,46
2668,1,5,47
2669,1,5,47
2670,1,5,47
2671,1,5,47
2672,1,5,47
2673,1,5,47
2674,1,5,47
2675,1,5,47
2676,1,5,47
2677,1,5,47
2678,1,5,47
2679,1,5,47
2680,1,5,47
2681,1,5,47
2682,1,5,47
2683,1,5,47
2684,1,5,47
2685,1,5,47
2686,1,5,47
2687,1,5,47
2688,1,5,47
2689,1,5,47
2690,1,5,47
2691,1,5,47
2692,1,5,47
2693,1,5,47
2694,1,5,47
2695,1,5,47
2696,1,5,47
2697,1,5,47
2698,1,5,47
2699,1,5,47
2700,1,5,47
2701,1,5,47
2702,1,5,47
2703,1,5,47
2704,1,5,47
2705,1,5,47
2706,1,5,47
2707,1,5,47
2708,1,5,47
2709,1,5,47
2710,1,5,47
2711,1,5,47
2712,1,5,47
2713,4,6,48
2714,4,6,48
2715,4,6,48
2716,4,6,48
2717,4,6,48
2718,4,6,48
2719,4,6,48
2720,4,6,48
2721,4,6,48
2722,4,6,48
2723,4,6,48
2724,4,6,48
2725,4,6,48
2726,4,6,48
2727,4,6,48
2728,4,6,48
2729,4,6,48
2730,4,6,48
2731,4,6,48
2732,4,6,48
2733,4,6,48
2734,4,6,48
2735,4,6,48
2736,4,6,48
2737,4,6,48
2738,4,6,48
2739,4,6,48
2740,4,6,48
2741,4,6,48
2742,4,6,48
2743,4,6,48
2744,4,6,48
2745,4,6,48
2746,4,6,48
2747,4,6,48
2748,4,6,48
2749,4,6,48
2750,4,6,48
2751,4,6,48
2752,4,6,49
2753,4,6,49
2754,4,6,49
2755,4,6,49
2756,4,6,49
2757,4,6,49
2758,4,6,49
2759,4,6,49
2760,4,6,49
2761,4,6,49
2762,4,6,49
2763,4,6,49
2764,4,6,49
2765,4,6,49
2766,4,6,49
2767,4,6,49
2768,4,6,49
2769,4,6,49
2770,4,6,49
2771,4,6,49
2772,4,6,49
2773,4,6,49
2774,4,6,49
2775,4,6,49
2776,4,6,49
2777,4,6,49
2778,4,6,49
2779,4,6,49
2780,4,6,49
2781,4,6,49
2782,4,6,49
2783,4,6,49
2784,4,6,49
2785,4,6,49
2786,4,6,49
2787,4,6,49
2788,4,6,49
2789,4,6,49
2790,4,6,49
2791,4,6,49
2792,4,6,49
2793,4,6,49
2794,4,6,49
2795,4,6,49
2796,4,6,49
2797,4,6,50
2798,4,6,50
2799,4,6,50
2800,4,6,50
2801,4,6,50
2802,4,6,50
2803,4,6,50
2804,4,6,50
2805,4,6,50
2806,4,6,50
2807,4,6,50
2808,4,6,50
2809,4,6,50
2810,4,6,50
2811,4,6,50
2812,4,6,50
2813,4,6,50
2814,4,6,50
2815,4,6,50
2816,4,6,50
2817,4,6,50
2818,4,6,50
2819,4,6,50
2820,4,6,50
2821,4,6,50
2822,4,6,50
2823,4,6,50
2824,4,6,50
2825,4,6,50
2826,4,6,50
2827,4,6,50
2828,4,6,50
2829,4,6,50
2830,2,7,51
2831,2,7,51
2832,2,7,51
2833,2,7,51
2834,2,7,51
2835,2,7,51
2836,2,7,52
2837,2,7,52
2838,2,7,52
2839,2,7,52
2840,2,7,52
2841,2,7,52
2842,2,7,52
2843,2,7,52
2844,2,7,52
2845,2,7,52
2846,2,7,52
2847,2,7,52
2848,2,7,52
2849,2,7,52
2850,2,7,52
2851,2,7,52
2852,2,7,52
2853,2,7,52
2854,2,7,52
2855,2,7,52
2856,2,7,52
2857,2,7,52
2858,2,7,52
2859,2,7,52
2860,2,7,52
2861,2,7,52
2862,2,7,52
2863,2,7,52
2864,2,7,52
2865,2,7,52
2866,2,7,52
2867,2,7,52
2868,2,7,52
2869,2,7,52
2870,2,7,52
2871,2,7,52
2872,2,7,52
2873,2,7,52
2874,2,7,52
2875,2,7,52
2876,2,7,52
2877,2,7,53
2878,2,7,53
2879,2,7,53
2880,2,7,53
2881,2,7,53
2882,2,7,53
2883,2,7,53
2884,2,7,53
2885,2,7,53
2886,2,7,53
2887,2,7,53
2888,2,7,53
2889,2,7,53
2890,2,7,53
2891,2,7,53
2892,2,7,53
2893,2,7,53
2894,2,7,53
2895,2,7,53
2896,2,7,53
2897,2,7,53
2898,2,7,53
2899,2,7,53
2900,2,7,53
2901,2,7,53
2902,2,7,53
2903,2,7,53
2904,2,7,53
2905,2,7,53
2906,2,7,53
2907,2,7,53
2908,2,7,53
2909,2,7,53
2910,2,7,53
2911,2,7,53
2912,2,7,53
2913,2,7,53
2914,2,7,53
2915,2,7,53
2916,2,7,53
2917,2,7,53
2918,2,7,54
2919,2,7,54
2920,2,7,54
2921,2,7,54
2922,2,7,54
2923,2,7,54
2924,2,7,54
2925,2,7,54
2926,2,7,54
2927,2,7,54
2928,2,7,54
2929,2,7,54
2930,2,7,54
2931,2,7,54
2932,2,7,54
2933,2,7,54
2934,2,7,54
2935,2,7,54
2936,2,7,54
2937,2,7,54
2938,2,7,54
2939,2,7,54
2940,2,7,54
2941,2,7,54
2942,2,7,54
2943,2,7,54
2944,2,7,54
2945,2,7,54
2946,2,7,54
2947,2,7,54
2948,2,7,54
2949,2,7,54
2950,2,7,54
2951,2,7,54
2952,2,7,54
2953,2,7,54
2954,2,7,54
2955,2,7,55
2956,2,7,55
2957,2,7,55
2958,2,7,55
2959,2,7,55
2960,2,7,55
2961,2,7,55
2962,2,7,55
2963,2,7,55
2964,2,7,55
2965,2,7,55
2966,2,7,55
2967,2,7,55
2968,2,7,55
2969,2,7,55
2970,2,7,55
2971,2,7,55
2972,2,7,55
2973,2,7,55
2974,2,7,55
2975,2,7,55
2976,2,7,55
2977,2,7,55
2978,2,7,55
2979,2,7,55
2980,2,7,55
2981,2,7,55
2982,2,7,55
2983,2,7,55
2984,2,7,55
2985,2,7,55
2986,2,7,55
2987,2,7,55
2988,2,7,55
2989,2,7,55
2990,2,7,55
2991,2,7,55
2992,2,7,55
2993,2,7,55
2994,2,7,56
2995,2,7,56
2996,2,7,56
2997,2,7,56
2998,2,7,56
2999,2,7,56
3000,2,7,56
3001,2,7,56
3002,2,7,56
3003,2,7,56
3004,2,7,56
3005,2,7,56
3006,2,7,56
3007,2,7,56
3008,2,7,56
3009,2,7,56
3010,2,7,56
3011,2,7,56
3012,2,7,56
3013,2,7,56
3014,2,7,56
3015,2,7,56
3016,2,7,56
3017,2,7,56
3018,2,7,56
3019,2,7,56
3020,2,7,56
3021,2,7,56
3022,2,7,56
3023,2,7,56
3024,2,7,56
3025,2,7,56
3026,2,7,56
3027,2,7,56
3028,2,7,56
3029,2,7,56
3030,2,7,57
3031,2,7,57
3032,2,7,57
3033,2,7,57
3034,2,7,57
3035,2,7,57
3036,2,7,57
3037,2,7,57
3038,2,7,57
3039,2,7,57
3040,2,7,57
3041,2,7,57
3042,2,7,57
3043,2,7,57
3044,2,7,57
3045,2,7,57
3046,2,7,57
3047,2,7,57
3048,2,7,58
3049,2,7,58
3050,2,7,58
3051,2,7,58
3052,2,7,58
3053,2,7,58
3054,2,7,58
3055,2,7,58
3056,2,7,58
3057,2,7,58
3058,2,7,58
3059,2,7,58
3060,2,7,58
3061,2,7,58
3062,2,7,58
3063,2,7,58
3064,2,7,58
3065,2,7,58
3066,2,7,58
3067,2,7,58
3068,2,7,58
3069,2,7,58
3070,2,7,58
3071,2,7,58
3072,2,7,58
3073,2,7,58
3074,2,7,58
3075,2,7,59
3076,2,7,59
3077,2,7,59
3078,2,7,59
3079,2,7,59
3080,2,7,59
3081,2,7,59
3082,2,7,59
3083,2,7,59
3084,2,7,59
3085,2,7,59
3086,2,7,59
3087,2,7,59
3088,2,7,59
3089,2,7,59
3090,2,7,59
3091,2,7,59
3092,2,7,59
3093,2,7,59
3094,2,7,59
3095,2,7,59
3096,2,7,59
3097,2,7,59
3098,2,7,59
3099,2,7,59
3100,2,7,59
3101,2,7,59
3102,2,7,59
3103,2,7,59
3104,2,7,59
3105,2,7,59
3106,2,7,60
3107,2,7,60
3108,2,7,60
3109,2,7,60
3110,2,7,60
3111,2,7,60
3112,2,7,60
3113,2,7,60
3114,2,7,60
3115,2,7,60
3116,2,7,60
3117,2,7,60
3118,2,7,60
3119,2,7,60
3120,2,7,60
3121,2,7,61
3122,2,7,61
3123,2,7,61
3124,2,7,61
3125,2,7,61
3126,2,7,61
3127,2,7,61
3128,2,7,61
3129,2,7,61
3130,2,7,61
3131,2,7,61
3132,2,7,61
3133,2,7,61
3134,2,7,61
3135,2,7,61
3136,2,7,61
3137,2,7,61
3138,2,7,61
3139,2,7,61
3140,2,7,61
3141,2,7,61
3142,2,7,61
3143,2,7,61
3144,2,7,61
3145,2,7,61
3146,2,7,61
3147,2,7,61
3148,2,7,61
3149,2,7,61
3150,2,7,61
3151,2,7,61
3152,2,7,61
3153,2,7,61
3154,2,7,61
3155,2,7,61
3156,2,7,62
3157,2,7,62
3158,2,7,62
3159,2,7,62
3160,2,7,62
3161,2,7,62
3162,2,7,62
3163,2,7,62
3164,2,7,62
3165,2,7,62
3166,2,7,62
3167,2,7,62
3168,2,7,62
3169,2,7,62
3170,2,7,62
3171,2,7,62
3172,2,7,62
3173,2,7,62
3174,2,7,62
3175,2,7,62
3176,2,7,62
3177,2,7,62
3178,2,7,62
3179,2,7,62
3180,2,7,62
3181,2,7,62
3182,2,7,62
3183,1,8,63
3184,1,8,63
3185,1,8,63
3186,1,8,63
3187,1,8,64
3188,1,8,64
3189,1,8,64
3190,1,8,64
3191,1,8,64
3192,1,8,64
3193,1,8,64
3194,1,8,64
3195,1,8,64
3196,1,8,64
3197,1,8,64
3198,1,8,64
3199,1,8,64
3200,1,8,64
3201,1,8,64
3202,1,8,64
3203,1,8,64
3204,1,8,64
3205,1,8,64
3206,1,8,64
3207,1,8,64
3208,1,8,64
3209,1,8,64
3210,1,8,64
3211,1,8,64
3212,1,8,64
3213,1,8,64
3214,1,8,64
3215,1,8,64
3216,1,8,64
